Accident_ID,Date,Time,State,City,Latitude,Longitude,Road_Type,Weather_Condition,Lighting_Condition,Primary_Cause,Vehicle_Type,Severity,Fatalities,Injuries
ACC0176,2024-03-20,09:16,Punjab,Ludhiana,13.4915,84.1538,National Highway,Clear,Daylight,Drunk Driving,Truck / Commercial,Moderate,0,3
ACC0177,2024-03-21,07:13,Manipur,Imphal,28.5754,85.5249,National Highway,Rainy,Daylight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC0178,2024-03-21,12:15,Bihar,Patna,19.6927,83.1883,State Highway,Rainy,Daylight,Drunk Driving,Car / Sedan,Moderate,1,4
ACC0179,2024-03-21,16:44,Assam,Guwahati,35.7525,77.1801,Rural Road,Rainy,Daylight,Weather Conditions,Two-Wheeler,Moderate,0,1
ACC0180,2024-03-22,12:04,Chhattisgarh,Raipur,12.4156,84.8031,State Highway,Clear,Daylight,Weather Conditions,Truck / Commercial,Minor,0,1
ACC0181,2024-03-23,12:22,Madhya Pradesh,Bhopal,18.3591,88.3332,Rural Road,Clear,Daylight,Weather Conditions,Car / Sedan,Minor,0,2
ACC0182,2024-03-23,17:16,Manipur,Imphal,11.7134,93.5897,State Highway,Clear,Daylight,Distracted Driving,SUV,Moderate,1,1
ACC0183,2024-03-23,09:50,Telangana,Hyderabad,35.4011,86.8343,National Highway,Cloudy,Daylight,Overspeeding,Two-Wheeler,Minor,0,1
ACC0184,2024-03-23,17:06,Assam,Guwahati,34.0183,90.392,City Road,Rainy,Daylight,Mechanical Failure,Two-Wheeler,Moderate,0,2
ACC0185,2024-03-23,10:46,Uttar Pradesh,Lucknow,15.9319,73.262,State Highway,Rainy,Daylight,Mechanical Failure,Two-Wheeler,Moderate,0,2
ACC0186,2024-03-24,08:00,Tamil Nadu,Chennai,27.6715,81.8544,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC0187,2024-03-24,11:03,Tripura,Agartala,32.2629,68.966,Rural Road,Clear,Daylight,Overspeeding,SUV,Minor,0,2
ACC0188,2024-03-24,16:24,Uttarakhand,Dehradun,24.6119,75.7303,National Highway,Clear,Daylight,Fatigue,Car / Sedan,Minor,0,1
ACC0189,2024-03-24,05:28,Kerala,Thiruvananthapuram,23.8658,89.4042,National Highway,Clear,Twilight,Mechanical Failure,SUV,Moderate,0,2
ACC0190,2024-03-26,07:46,Kerala,Thiruvananthapuram,15.4621,96.9666,City Road,Clear,Daylight,Mechanical Failure,Car / Sedan,Minor,0,1
ACC0191,2024-03-27,19:26,Karnataka,Bengaluru,11.1186,71.5266,National Highway,Cloudy,Twilight,Mechanical Failure,Two-Wheeler,Moderate,0,4
ACC0192,2024-03-27,06:10,Karnataka,Bengaluru,34.5987,80.1426,National Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,4
ACC0193,2024-03-28,13:56,Assam,Guwahati,34.6922,91.502,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,1,2
ACC0194,2024-03-28,13:26,Gujarat,Ahmedabad,26.8866,74.515,National Highway,Clear,Daylight,Drunk Driving,Truck / Commercial,Minor,0,1
ACC0195,2024-03-28,12:31,Himachal Pradesh,Shimla,18.2997,84.5199,City Road,Foggy,Daylight,Overspeeding,SUV,Moderate,0,1
ACC0196,2024-03-28,15:56,Assam,Guwahati,18.5969,89.5925,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,3
ACC0197,2024-03-29,07:24,Rajasthan,Jaipur,29.5979,86.2556,State Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,3
ACC0198,2024-03-30,13:22,Jharkhand,Ranchi,34.5956,74.0587,Expressway,Foggy,Daylight,Distracted Driving,Truck / Commercial,Severe / Fatal,1,4
ACC0199,2024-03-31,09:34,Chhattisgarh,Raipur,34.3029,78.8285,State Highway,Clear,Daylight,Drunk Driving,SUV,Minor,0,1
ACC0200,2024-04-02,15:24,Arunachal Pradesh,Itanagar,31.1724,91.0381,National Highway,Clear,Daylight,Drunk Driving,SUV,Moderate,1,4
ACC0201,2024-04-02,06:06,Uttar Pradesh,Lucknow,27.1473,84.4955,City Road,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,0,3
ACC0202,2024-04-02,13:53,Maharashtra,Mumbai,10.8569,68.849,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,1,3
ACC0203,2024-04-03,06:30,Telangana,Hyderabad,13.1196,90.3882,City Road,Rainy,Daylight,Overspeeding,Auto Rickshaw,Moderate,0,1
ACC0204,2024-04-03,08:50,Sikkim,Gangtok,34.6378,69.7064,City Road,Rainy,Daylight,Overspeeding,Truck / Commercial,Moderate,0,3
ACC0205,2024-04-03,07:55,Maharashtra,Mumbai,26.1077,89.9534,State Highway,Clear,Daylight,Fatigue,Two-Wheeler,Minor,0,1
ACC0206,2024-04-03,06:36,Nagaland,Kohima,8.6686,74.4707,State Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,0,3
ACC0207,2024-04-03,17:41,Uttar Pradesh,Lucknow,11.363,96.0051,State Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,1,4
ACC0208,2024-04-03,08:48,Andhra Pradesh,Visakhapatnam,27.7743,79.1863,State Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,1,2
ACC0209,2024-04-04,19:43,Gujarat,Ahmedabad,8.5478,78.0176,City Road,Clear,Twilight,Distracted Driving,Car / Sedan,Minor,0,2
ACC0210,2024-04-04,20:14,Chhattisgarh,Raipur,13.0956,72.9433,City Road,Clear,Darkness,Overspeeding,Two-Wheeler,Moderate,1,4
ACC0211,2024-04-05,13:10,Uttarakhand,Dehradun,24.423,77.4097,State Highway,Clear,Daylight,Weather Conditions,Two-Wheeler,Moderate,0,4
ACC0212,2024-04-05,06:28,Nagaland,Kohima,28.6033,93.6845,Expressway,Rainy,Daylight,Weather Conditions,SUV,Moderate,0,3
ACC0213,2024-04-05,09:04,Kerala,Thiruvananthapuram,27.4373,97.0955,Rural Road,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC0214,2024-04-05,17:51,Sikkim,Gangtok,14.9487,79.1968,Rural Road,Clear,Daylight,Overspeeding,Truck / Commercial,Minor,0,1
ACC0215,2024-04-05,09:54,Gujarat,Ahmedabad,29.1956,81.4854,State Highway,Clear,Daylight,Fatigue,Auto Rickshaw,Moderate,0,3
ACC0216,2024-04-05,04:02,Bihar,Patna,15.3277,89.279,State Highway,Foggy,Darkness,Weather Conditions,Two-Wheeler,Severe / Fatal,2,2
ACC0217,2024-04-06,13:18,Gujarat,Ahmedabad,17.9017,93.9566,National Highway,Clear,Daylight,Distracted Driving,Car / Sedan,Moderate,0,3
ACC0218,2024-04-07,17:01,Nagaland,Kohima,30.1975,85.6018,Rural Road,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,0,3
ACC0219,2024-04-08,17:20,Nagaland,Kohima,27.3693,79.8585,National Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Severe / Fatal,1,3
ACC0220,2024-04-09,06:16,Arunachal Pradesh,Itanagar,33.1973,80.4597,Expressway,Rainy,Daylight,Drunk Driving,Truck / Commercial,Moderate,0,1
ACC0221,2024-04-09,15:06,Telangana,Hyderabad,27.6023,88.5251,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC0222,2024-04-09,07:04,Maharashtra,Mumbai,24.9946,68.7917,National Highway,Rainy,Daylight,Overspeeding,Car / Sedan,Severe / Fatal,2,2
ACC0223,2024-04-09,07:21,Meghalaya,Shillong,11.1353,86.3583,State Highway,Cloudy,Daylight,Distracted Driving,Car / Sedan,Minor,0,1
ACC0224,2024-04-10,18:10,Nagaland,Kohima,19.1373,78.8316,Rural Road,Rainy,Twilight,Overspeeding,Auto Rickshaw,Moderate,0,2
ACC0225,2024-04-10,07:56,Mizoram,Aizawl,16.1439,91.3346,National Highway,Clear,Daylight,Weather Conditions,Two-Wheeler,Severe / Fatal,3,5
ACC0226,2024-04-10,08:24,Rajasthan,Jaipur,15.5245,71.3502,Expressway,Clear,Daylight,Weather Conditions,Bus,Moderate,0,4
ACC0227,2024-04-11,00:10,Himachal Pradesh,Shimla,36.8119,85.4638,National Highway,Clear,Darkness,Overspeeding,Two-Wheeler,Moderate,0,2
ACC0228,2024-04-11,18:46,Andhra Pradesh,Visakhapatnam,19.8785,82.4077,National Highway,Cloudy,Twilight,Weather Conditions,Auto Rickshaw,Moderate,0,3
ACC0229,2024-04-11,17:04,Jharkhand,Ranchi,34.4478,87.0063,State Highway,Clear,Daylight,Overspeeding,SUV,Minor,0,1
ACC0230,2024-04-11,14:35,Meghalaya,Shillong,26.8292,70.5483,State Highway,Clear,Daylight,Weather Conditions,Car / Sedan,Minor,0,1
ACC0231,2024-04-12,16:57,Goa,Panaji,31.6085,85.2295,National Highway,Clear,Daylight,Overspeeding,SUV,Minor,0,1
ACC0232,2024-04-12,06:05,Odisha,Bhubaneswar,23.077,84.7023,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,3
ACC0233,2024-04-12,11:21,Manipur,Imphal,25.2456,84.6788,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,1
ACC0234,2024-04-12,09:38,Karnataka,Bengaluru,22.7815,85.8994,State Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Minor,0,1
ACC0235,2024-04-12,05:39,Uttarakhand,Dehradun,14.1011,87.9793,Rural Road,Clear,Twilight,Mechanical Failure,Two-Wheeler,Minor,0,1
ACC0236,2024-04-13,12:57,Meghalaya,Shillong,29.4956,91.6422,Rural Road,Rainy,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,3,5
ACC0237,2024-04-14,19:30,Tamil Nadu,Chennai,16.5986,76.3899,State Highway,Clear,Twilight,Overspeeding,Truck / Commercial,Minor,0,2
ACC0238,2024-04-14,01:45,Manipur,Imphal,9.11,92.2139,Expressway,Clear,Darkness,Drunk Driving,SUV,Moderate,0,1
ACC0239,2024-04-14,08:01,Andhra Pradesh,Visakhapatnam,27.2478,82.9003,Rural Road,Clear,Daylight,Drunk Driving,Two-Wheeler,Minor,0,2
ACC0240,2024-04-15,07:27,Tripura,Agartala,13.5716,70.8962,National Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,0,3
ACC0241,2024-04-15,07:41,Arunachal Pradesh,Itanagar,35.8614,70.3687,City Road,Rainy,Daylight,Distracted Driving,SUV,Moderate,1,3
ACC0242,2024-04-16,18:10,Karnataka,Bengaluru,36.2547,78.2258,Rural Road,Clear,Twilight,Weather Conditions,Auto Rickshaw,Minor,0,2
ACC0243,2024-04-16,11:38,Karnataka,Bengaluru,35.114,91.0696,National Highway,Clear,Daylight,Mechanical Failure,SUV,Moderate,0,3
ACC0244,2024-04-17,11:56,Rajasthan,Jaipur,19.2086,88.8689,National Highway,Clear,Daylight,Fatigue,Two-Wheeler,Minor,0,2
ACC0245,2024-04-18,16:27,Jharkhand,Ranchi,8.8513,91.1755,Rural Road,Cloudy,Daylight,Overspeeding,Car / Sedan,Moderate,0,2
ACC0246,2024-04-18,06:10,Arunachal Pradesh,Itanagar,35.5069,83.4422,State Highway,Clear,Daylight,Distracted Driving,SUV,Moderate,0,4
ACC0247,2024-04-19,12:03,Gujarat,Ahmedabad,20.903,81.2457,National Highway,Rainy,Daylight,Overspeeding,Two-Wheeler,Moderate,1,1
ACC0248,2024-04-19,10:06,Odisha,Bhubaneswar,36.6263,72.9024,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Minor,0,2
ACC0249,2024-04-19,14:21,Assam,Guwahati,36.5377,78.0535,State Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Minor,0,2
ACC0250,2024-04-20,23:13,Mizoram,Aizawl,33.3079,81.0696,City Road,Clear,Darkness,Fatigue,Two-Wheeler,Minor,0,1
ACC0251,2024-04-20,16:12,Sikkim,Gangtok,16.9979,71.2251,City Road,Foggy,Daylight,Distracted Driving,Car / Sedan,Moderate,1,1
ACC0252,2024-04-20,10:26,Bihar,Patna,19.6449,74.9874,Rural Road,Clear,Daylight,Fatigue,Car / Sedan,Minor,0,2
ACC0253,2024-04-20,17:44,Jharkhand,Ranchi,33.2532,85.7494,National Highway,Foggy,Daylight,Weather Conditions,Two-Wheeler,Moderate,0,1
ACC0254,2024-04-20,06:35,Jharkhand,Ranchi,17.6541,89.6664,State Highway,Clear,Daylight,Mechanical Failure,SUV,Minor,0,1
ACC0255,2024-04-21,01:46,Nagaland,Kohima,13.3492,97.1529,State Highway,Clear,Darkness,Weather Conditions,Car / Sedan,Severe / Fatal,3,1
ACC0256,2024-04-21,07:59,Telangana,Hyderabad,24.6586,95.2937,State Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,1,1
ACC0257,2024-04-21,09:46,Punjab,Ludhiana,35.7357,87.0131,National Highway,Rainy,Daylight,Overspeeding,Two-Wheeler,Moderate,0,3
ACC0258,2024-04-22,12:34,West Bengal,Kolkata,28.7241,80.7056,Rural Road,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC0259,2024-04-22,14:16,Maharashtra,Mumbai,25.0458,86.8311,City Road,Foggy,Daylight,Overspeeding,Car / Sedan,Moderate,0,3
ACC0260,2024-04-23,18:42,Goa,Panaji,11.2376,91.0911,State Highway,Foggy,Twilight,Drunk Driving,Two-Wheeler,Moderate,0,3
ACC0261,2024-04-24,12:18,Bihar,Patna,26.3582,72.0726,Expressway,Cloudy,Daylight,Drunk Driving,Car / Sedan,Minor,0,2
ACC0262,2024-04-24,12:19,Rajasthan,Jaipur,37.3096,80.3823,National Highway,Clear,Daylight,Drunk Driving,SUV,Moderate,0,3
ACC0263,2024-04-24,02:15,Uttarakhand,Dehradun,12.4905,92.6344,State Highway,Clear,Darkness,Fatigue,Car / Sedan,Moderate,0,4
ACC0264,2024-04-24,01:06,Arunachal Pradesh,Itanagar,23.5352,79.6392,City Road,Rainy,Darkness,Mechanical Failure,Two-Wheeler,Severe / Fatal,2,1
ACC0265,2024-04-26,13:03,Goa,Panaji,34.0193,84.9984,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC0266,2024-04-26,11:25,Tamil Nadu,Chennai,30.0304,85.4514,Rural Road,Clear,Daylight,Overspeeding,SUV,Moderate,0,3
ACC0267,2024-04-26,17:36,Tripura,Agartala,28.7529,73.9576,Expressway,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,1,3
ACC0268,2024-04-26,06:35,Himachal Pradesh,Shimla,28.9125,79.0237,State Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Minor,0,2
ACC0269,2024-04-27,00:53,Himachal Pradesh,Shimla,18.8971,78.2336,City Road,Clear,Darkness,Weather Conditions,Car / Sedan,Moderate,0,2
ACC0270,2024-04-27,11:31,Kerala,Thiruvananthapuram,16.9729,69.4466,National Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Minor,0,1
ACC0271,2024-04-27,07:09,Tamil Nadu,Chennai,32.0333,69.3895,State Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Minor,0,1
ACC0272,2024-04-27,01:03,Maharashtra,Mumbai,32.0553,92.4034,State Highway,Clear,Darkness,Mechanical Failure,Truck / Commercial,Minor,0,2
ACC0273,2024-04-27,16:23,Arunachal Pradesh,Itanagar,33.7185,76.4825,State Highway,Clear,Daylight,Weather Conditions,Two-Wheeler,Moderate,0,4
ACC0274,2024-04-27,05:00,Odisha,Bhubaneswar,35.0666,83.4652,City Road,Clear,Twilight,Overspeeding,Auto Rickshaw,Minor,0,2
ACC0275,2024-04-27,14:27,Himachal Pradesh,Shimla,23.3312,77.2137,State Highway,Clear,Daylight,Distracted Driving,SUV,Moderate,0,2
ACC0276,2024-04-28,08:05,Tripura,Agartala,23.0443,95.5094,City Road,Clear,Daylight,Overspeeding,SUV,Minor,0,1
ACC0277,2024-04-28,06:18,Arunachal Pradesh,Itanagar,31.7102,76.09,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,2,0
ACC0278,2024-04-28,09:52,Odisha,Bhubaneswar,27.3789,80.9452,State Highway,Clear,Daylight,Overspeeding,SUV,Minor,0,1
ACC0279,2024-04-28,17:42,Haryana,Gurugram,28.8974,93.5728,City Road,Clear,Daylight,Drunk Driving,Car / Sedan,Moderate,1,4
ACC0280,2024-04-28,10:40,Tamil Nadu,Chennai,31.6371,92.6951,National Highway,Rainy,Daylight,Overspeeding,Two-Wheeler,Moderate,0,3
ACC0281,2024-04-29,16:38,Madhya Pradesh,Bhopal,34.3882,74.0039,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC0282,2024-04-30,05:30,Kerala,Thiruvananthapuram,18.2695,91.5753,State Highway,Rainy,Twilight,Distracted Driving,Bus,Severe / Fatal,2,2
ACC0283,2024-05-01,16:12,Madhya Pradesh,Bhopal,19.367,81.7583,National Highway,Clear,Daylight,Weather Conditions,Car / Sedan,Moderate,0,4
ACC0284,2024-05-02,07:06,Uttarakhand,Dehradun,11.1443,82.4646,National Highway,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,0,2
ACC0285,2024-05-02,15:01,Jharkhand,Ranchi,25.2858,72.5042,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC0286,2024-05-02,13:13,Goa,Panaji,9.4495,70.9971,State Highway,Clear,Daylight,Weather Conditions,SUV,Minor,0,2
ACC0287,2024-05-03,19:10,Punjab,Ludhiana,21.9955,89.4463,State Highway,Clear,Twilight,Overspeeding,SUV,Minor,0,2
ACC0288,2024-05-03,09:40,Karnataka,Bengaluru,24.2452,82.8491,Rural Road,Clear,Daylight,Fatigue,SUV,Moderate,0,4
ACC0289,2024-05-03,03:18,Tamil Nadu,Chennai,16.767,81.1502,Expressway,Clear,Darkness,Distracted Driving,Car / Sedan,Moderate,0,3
ACC0290,2024-05-04,00:05,Haryana,Gurugram,25.6523,89.491,City Road,Clear,Darkness,Overspeeding,Car / Sedan,Moderate,0,3
ACC0291,2024-05-04,17:30,Assam,Guwahati,9.2906,90.5171,National Highway,Clear,Daylight,Overspeeding,Car / Sedan,Severe / Fatal,3,4
ACC0292,2024-05-05,12:54,Kerala,Thiruvananthapuram,9.4906,73.2289,Expressway,Foggy,Daylight,Overspeeding,Two-Wheeler,Moderate,0,3
ACC0293,2024-05-05,16:07,Madhya Pradesh,Bhopal,32.4199,86.0914,City Road,Clear,Daylight,Overspeeding,Bus,Minor,0,1
ACC0294,2024-05-06,07:19,West Bengal,Kolkata,18.9176,72.5576,Expressway,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,1,1
ACC0295,2024-05-07,09:50,Goa,Panaji,12.1102,90.1142,City Road,Clear,Daylight,Distracted Driving,Two-Wheeler,Minor,0,2
ACC0296,2024-05-07,01:25,Himachal Pradesh,Shimla,23.6495,87.4232,State Highway,Clear,Darkness,Overspeeding,Car / Sedan,Moderate,0,2
ACC0297,2024-05-07,20:30,Assam,Guwahati,30.8838,95.9635,National Highway,Rainy,Darkness,Drunk Driving,Truck / Commercial,Moderate,0,3
ACC0298,2024-05-08,15:31,Jharkhand,Ranchi,14.702,70.6653,State Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,4
ACC0299,2024-05-08,19:57,Himachal Pradesh,Shimla,26.5884,70.3261,State Highway,Clear,Twilight,Overspeeding,Two-Wheeler,Minor,0,2
ACC0300,2024-05-09,08:42,Madhya Pradesh,Bhopal,10.8921,76.7423,City Road,Foggy,Daylight,Overspeeding,SUV,Moderate,0,4
ACC0301,2024-05-09,14:16,Rajasthan,Jaipur,9.9091,76.1586,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC0302,2024-05-09,15:05,Chhattisgarh,Raipur,23.9156,75.7389,Rural Road,Clear,Daylight,Overspeeding,Truck / Commercial,Minor,0,1
ACC0303,2024-05-09,08:41,Madhya Pradesh,Bhopal,24.1865,94.5283,Rural Road,Cloudy,Daylight,Distracted Driving,Two-Wheeler,Minor,0,1
ACC0304,2024-05-09,17:34,Madhya Pradesh,Bhopal,27.013,75.8121,National Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Severe / Fatal,3,2
ACC0305,2024-05-09,19:24,Rajasthan,Jaipur,29.6019,76.4506,State Highway,Clear,Twilight,Weather Conditions,Two-Wheeler,Moderate,1,4
ACC0306,2024-05-10,18:11,Uttar Pradesh,Lucknow,36.8949,90.3429,City Road,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC0307,2024-05-10,16:23,Nagaland,Kohima,23.476,81.5176,Rural Road,Clear,Daylight,Drunk Driving,Bus,Minor,0,1
ACC0308,2024-05-10,08:56,Madhya Pradesh,Bhopal,17.8303,90.8363,State Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Moderate,0,2
ACC0309,2024-05-11,08:24,Nagaland,Kohima,31.6194,70.5629,State Highway,Foggy,Daylight,Distracted Driving,Car / Sedan,Minor,0,2
ACC0310,2024-05-12,20:23,Tamil Nadu,Chennai,16.3083,82.5958,State Highway,Clear,Darkness,Overspeeding,Two-Wheeler,Minor,0,2
ACC0311,2024-05-13,00:11,Arunachal Pradesh,Itanagar,21.218,69.658,City Road,Rainy,Darkness,Overspeeding,SUV,Moderate,0,3
ACC0312,2024-05-13,16:28,Odisha,Bhubaneswar,10.6909,70.4856,National Highway,Foggy,Daylight,Drunk Driving,Car / Sedan,Moderate,1,3
ACC0313,2024-05-13,15:02,Kerala,Thiruvananthapuram,9.1402,94.5335,City Road,Clear,Daylight,Overspeeding,Auto Rickshaw,Moderate,1,3
ACC0314,2024-05-14,14:16,Manipur,Imphal,36.5093,72.6685,National Highway,Clear,Daylight,Overspeeding,Auto Rickshaw,Moderate,1,4
ACC0315,2024-05-14,22:28,Rajasthan,Jaipur,32.8106,83.874,National Highway,Clear,Darkness,Distracted Driving,SUV,Severe / Fatal,1,1
ACC0316,2024-05-14,08:29,Chhattisgarh,Raipur,28.7224,80.4162,State Highway,Foggy,Daylight,Drunk Driving,Car / Sedan,Moderate,0,2
ACC0317,2024-05-14,08:16,Andhra Pradesh,Visakhapatnam,20.3414,78.5993,State Highway,Rainy,Daylight,Distracted Driving,Car / Sedan,Moderate,0,3
ACC0318,2024-05-15,04:14,Telangana,Hyderabad,13.4602,94.3453,State Highway,Clear,Darkness,Drunk Driving,SUV,Moderate,0,2
ACC0319,2024-05-15,11:53,Odisha,Bhubaneswar,12.968,69.322,State Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,4
ACC0320,2024-05-15,08:17,Madhya Pradesh,Bhopal,15.7071,87.618,State Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Minor,0,1
ACC0321,2024-05-16,09:36,Bihar,Patna,24.4374,96.1567,National Highway,Foggy,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,1
ACC0322,2024-05-17,17:03,Gujarat,Ahmedabad,29.2662,84.6648,State Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,1,1
ACC0323,2024-05-18,19:09,Odisha,Bhubaneswar,27.6778,95.3994,Rural Road,Clear,Twilight,Mechanical Failure,Two-Wheeler,Minor,0,1
ACC0324,2024-05-18,06:48,Karnataka,Bengaluru,16.5741,70.1893,State Highway,Foggy,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC0325,2024-05-19,09:44,Uttarakhand,Dehradun,36.2821,80.6356,State Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,0,1
ACC0326,2024-05-20,19:42,Andhra Pradesh,Visakhapatnam,29.9466,76.1145,Expressway,Clear,Twilight,Weather Conditions,Car / Sedan,Moderate,0,2
ACC0327,2024-05-20,03:06,Chhattisgarh,Raipur,24.5871,89.5284,Rural Road,Clear,Darkness,Drunk Driving,Two-Wheeler,Moderate,0,4
ACC0328,2024-05-21,05:05,Madhya Pradesh,Bhopal,26.2622,96.667,National Highway,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC0329,2024-05-21,06:42,Karnataka,Bengaluru,20.6523,76.0111,City Road,Clear,Daylight,Mechanical Failure,Car / Sedan,Minor,0,1
ACC0330,2024-05-22,14:22,Madhya Pradesh,Bhopal,15.6337,87.344,City Road,Cloudy,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC0331,2024-05-22,06:51,Assam,Guwahati,18.7944,74.3458,Expressway,Clear,Daylight,Distracted Driving,SUV,Moderate,1,2
ACC0332,2024-05-23,20:34,Bihar,Patna,30.5291,84.8119,National Highway,Clear,Darkness,Weather Conditions,Auto Rickshaw,Moderate,0,2
ACC0333,2024-05-23,11:26,Karnataka,Bengaluru,8.8203,81.9221,City Road,Clear,Daylight,Fatigue,Two-Wheeler,Moderate,0,1
ACC0334,2024-05-24,12:48,Himachal Pradesh,Shimla,11.7893,96.4022,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,3
ACC0335,2024-05-25,07:37,Haryana,Gurugram,9.7433,86.043,Expressway,Clear,Daylight,Drunk Driving,Car / Sedan,Severe / Fatal,2,3
ACC0336,2024-05-25,11:14,Uttarakhand,Dehradun,9.5893,78.6609,City Road,Rainy,Daylight,Overspeeding,Auto Rickshaw,Minor,0,2
ACC0337,2024-05-26,15:35,Andhra Pradesh,Visakhapatnam,33.3794,71.9517,National Highway,Foggy,Daylight,Overspeeding,Truck / Commercial,Severe / Fatal,3,3
ACC0338,2024-05-26,16:03,Goa,Panaji,28.9468,73.0105,City Road,Clear,Daylight,Overspeeding,Bus,Moderate,0,2
ACC0339,2024-05-26,16:53,Manipur,Imphal,22.2459,75.1215,National Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Severe / Fatal,3,4
ACC0340,2024-05-27,13:24,Uttar Pradesh,Lucknow,11.2568,75.8525,City Road,Clear,Daylight,Drunk Driving,Auto Rickshaw,Minor,0,2
ACC0341,2024-05-28,18:52,Bihar,Patna,22.7552,92.9426,State Highway,Cloudy,Twilight,Overspeeding,Two-Wheeler,Moderate,1,3
ACC0342,2024-05-28,17:33,Sikkim,Gangtok,22.2254,84.6948,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Severe / Fatal,2,3
ACC0343,2024-05-29,16:26,Punjab,Ludhiana,13.4575,83.6166,National Highway,Rainy,Daylight,Distracted Driving,Truck / Commercial,Moderate,0,1
ACC0344,2024-05-30,02:34,Gujarat,Ahmedabad,21.0685,71.9709,Rural Road,Clear,Darkness,Weather Conditions,Bus,Moderate,1,3
ACC0345,2024-05-31,00:43,Nagaland,Kohima,20.0363,93.214,National Highway,Cloudy,Darkness,Mechanical Failure,Two-Wheeler,Moderate,0,4
ACC0346,2024-05-31,07:55,Punjab,Ludhiana,26.3828,89.3002,National Highway,Rainy,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,2,1
ACC0347,2024-05-31,15:59,West Bengal,Kolkata,26.9447,70.6285,State Highway,Rainy,Daylight,Fatigue,Two-Wheeler,Severe / Fatal,2,0
ACC0348,2024-05-31,10:30,Goa,Panaji,9.7229,88.8733,Expressway,Clear,Daylight,Mechanical Failure,Two-Wheeler,Moderate,0,2
ACC0349,2024-06-01,10:36,Bihar,Patna,19.3387,84.1908,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC0350,2024-06-01,18:56,Assam,Guwahati,26.6751,71.0292,National Highway,Clear,Twilight,Overspeeding,Auto Rickshaw,Minor,0,2
ACC0351,2024-06-01,18:15,Chhattisgarh,Raipur,23.0916,81.7616,National Highway,Rainy,Twilight,Overspeeding,SUV,Severe / Fatal,2,4
